article_length,num_sentences,avg_word_length,unique_entries,num_relations,relation_density,relation_density_per_sentence,precision,recall,f1,support
992,6,4.482954545454546,8,8,0.008064516129032258,1.3333333333333333,0.0,0.0,0.0,9.0
1171,9,4.579487179487179,6,4,0.0034158838599487617,0.4444444444444444,0.0,0.0,0.0,6.0
1246,9,4.914572864321608,8,9,0.0072231139646869984,1.0,0.0,0.0,0.0,12.0
902,8,5.124087591240876,13,10,0.011086474501108648,1.25,0.0,0.0,0.0,12.0
1484,12,4.545454545454546,14,13,0.00876010781671159,1.0833333333333333,0.0,0.0,0.0,16.0
1978,12,5.171140939597316,19,22,0.011122345803842264,1.8333333333333333,0.0,0.0,0.0,25.0
1111,9,4.713513513513513,4,6,0.0054005400540054005,0.6666666666666666,0.0,0.0,0.0,7.0
829,8,4.849624060150376,11,11,0.013268998793727383,1.375,0.0,0.0,0.0,12.0
894,8,4.887323943661972,12,11,0.012304250559284116,1.375,0.0,0.0,0.0,11.0
738,8,4.574803149606299,7,6,0.008130081300813009,0.75,0.0,0.0,0.0,6.0
1107,10,4.756756756756757,8,8,0.007226738934056007,0.8,0.0,0.0,0.0,12.0
734,6,4.702479338842975,0,0,0.0,0.0,0.0,0.0,0.0,2.0
1949,11,5.508650519031142,3,2,0.001026167265264238,0.18181818181818182,0.0,0.0,0.0,3.0
757,6,5.6923076923076925,4,5,0.0066050198150594455,0.8333333333333334,0.0,0.0,0.0,6.0
1003,2,5.608695652173913,20,31,0.03090727816550349,15.5,0.04,0.02857142857142857,0.033333333333333326,35.0
1169,6,5.222857142857142,9,15,0.01283147989734816,2.5,0.4,0.2,0.26666666666666666,15.0
1301,11,5.291457286432161,11,20,0.015372790161414296,1.8181818181818181,0.21428571428571427,0.047619047619047616,0.07792207792207792,21.0
1089,6,4.627777777777778,6,6,0.005509641873278237,1.0,0.0,0.0,0.0,10.0
1024,10,4.801204819277109,11,9,0.0087890625,0.9,0.0,0.0,0.0,9.0
1227,12,4.834170854271357,19,28,0.022819885900570498,2.3333333333333335,0.0,0.0,0.0,28.0
771,10,4.138686131386861,7,7,0.009079118028534372,0.7,0.0,0.0,0.0,11.0
767,5,5.076923076923077,6,5,0.00651890482398957,1.0,0.0,0.0,0.0,9.0
891,8,5.049295774647887,8,6,0.006734006734006734,0.75,0.0,0.0,0.0,8.0
968,15,5.079470198675497,9,11,0.011363636363636364,0.7333333333333333,0.0,0.0,0.0,14.0
1122,7,5.074712643678161,7,8,0.0071301247771836,1.1428571428571428,0.0,0.0,0.0,10.0
962,9,4.954545454545454,7,10,0.010395010395010396,1.1111111111111112,0.0,0.0,0.0,12.0
2330,19,4.644836272040302,16,31,0.013304721030042918,1.631578947368421,0.0,0.0,0.0,34.0
965,6,5.132450331125828,9,13,0.013471502590673576,2.1666666666666665,0.0,0.0,0.0,16.0
768,6,4.671875,20,47,0.061197916666666664,7.833333333333333,0.0,0.0,0.0,49.0
1216,9,5.3497267759562845,5,5,0.004111842105263158,0.5555555555555556,0.0,0.0,0.0,8.0
2573,19,5.14070351758794,7,6,0.002331908278274388,0.3157894736842105,0.0,0.0,0.0,7.0
1042,9,4.840236686390533,8,8,0.007677543186180422,0.8888888888888888,0.0,0.0,0.0,11.0
1516,14,5.136752136752137,3,5,0.0032981530343007917,0.35714285714285715,0.0,0.0,0.0,6.0
728,8,4.028985507246377,6,5,0.006868131868131868,0.625,0.0,0.0,0.0,7.0
1259,7,5.1179487179487175,18,16,0.012708498808578236,2.2857142857142856,0.0,0.0,0.0,17.0
871,6,5.947826086956522,9,7,0.008036739380022962,1.1666666666666667,0.0,0.0,0.0,8.0
984,8,4.801242236024844,7,11,0.011178861788617886,1.375,0.0,0.0,0.0,11.0
1028,8,4.831325301204819,9,13,0.01264591439688716,1.625,0.0,0.0,0.0,16.0
1222,16,4.588516746411483,9,8,0.006546644844517185,0.5,0.0,0.0,0.0,9.0
990,11,4.52906976744186,8,15,0.015151515151515152,1.3636363636363635,0.1372549019607843,0.058823529411764705,0.0823529411764706,17.0
1545,11,4.81496062992126,5,5,0.003236245954692557,0.45454545454545453,0.0,0.0,0.0,6.0
801,5,4.804511278195489,5,5,0.006242197253433208,1.0,0.0,0.0,0.0,7.0
1438,15,4.713692946058091,11,7,0.004867872044506259,0.4666666666666667,0.0,0.0,0.0,8.0
871,11,4.9640287769784175,7,11,0.012629161882893225,1.0,0.25,0.08333333333333333,0.125,12.0
1034,12,4.747058823529412,10,19,0.0183752417794971,1.5833333333333333,0.0,0.0,0.0,20.0
1231,9,4.718446601941747,14,13,0.010560519902518278,1.4444444444444444,0.0,0.0,0.0,14.0
1776,16,5.462121212121212,11,11,0.006193693693693694,0.6875,0.0,0.0,0.0,12.0
1226,7,4.928934010152284,11,25,0.020391517128874388,3.5714285714285716,0.0,0.0,0.0,28.0
690,7,4.6239316239316235,9,7,0.010144927536231883,1.0,0.0,0.0,0.0,8.0
1006,5,5.04375,9,19,0.018886679920477135,3.8,0.7368421052631579,0.10526315789473684,0.18421052631578946,19.0
801,8,4.455882352941177,8,8,0.009987515605493134,1.0,0.0,0.0,0.0,10.0
1200,9,4.541871921182266,8,7,0.005833333333333334,0.7777777777777778,0.0,0.0,0.0,11.0
792,7,4.617647058823529,9,17,0.021464646464646464,2.4285714285714284,0.0,0.0,0.0,17.0
839,8,4.733812949640288,9,12,0.014302741358760428,1.5,0.0,0.0,0.0,14.0
701,5,4.55,7,7,0.009985734664764621,1.4,0.0,0.0,0.0,8.0
867,8,5.1716417910447765,8,12,0.01384083044982699,1.5,0.23076923076923078,0.07692307692307693,0.11538461538461539,13.0
912,9,5.070422535211268,3,2,0.0021929824561403508,0.2222222222222222,0.0,0.0,0.0,6.0
1408,7,4.821739130434783,12,16,0.011363636363636364,2.2857142857142856,0.0,0.0,0.0,18.0
1087,11,4.457894736842105,12,16,0.014719411223551058,1.4545454545454546,0.0,0.0,0.0,20.0
1215,11,4.928571428571429,2,1,0.0008230452674897119,0.09090909090909091,0.25,0.5,0.3333333333333333,2.0
1374,11,4.725663716814159,8,16,0.011644832605531296,1.4545454545454546,0.0,0.0,0.0,18.0
887,7,5.093525179856115,8,10,0.011273957158962795,1.4285714285714286,0.0,0.0,0.0,12.0
873,6,4.956834532374101,9,14,0.016036655211912942,2.3333333333333335,0.15555555555555553,0.06666666666666667,0.09333333333333334,15.0
1583,16,4.635338345864661,4,3,0.0018951358180669614,0.1875,0.0,0.0,0.0,4.0
807,6,5.048387096774194,10,13,0.0161090458488228,2.1666666666666665,0.0,0.0,0.0,17.0
1057,7,5.29375,16,25,0.023651844843897825,3.5714285714285716,0.0,0.0,0.0,26.0
1116,7,4.688172043010753,14,23,0.02060931899641577,3.2857142857142856,0.2608695652173913,0.043478260869565216,0.07453416149068323,23.0
958,10,4.656050955414012,10,8,0.008350730688935281,0.8,0.0,0.0,0.0,9.0
1336,8,5.246305418719212,9,8,0.005988023952095809,1.0,0.0,0.0,0.0,9.0
1032,11,4.398907103825136,19,25,0.02422480620155039,2.272727272727273,0.0,0.0,0.0,27.0
1267,9,5.16751269035533,2,1,0.0007892659826361484,0.1111111111111111,0.0,0.0,0.0,2.0
834,6,4.73758865248227,12,12,0.014388489208633094,2.0,0.0,0.0,0.0,14.0
1473,8,4.958158995815899,12,19,0.012898845892735914,2.375,0.0,0.0,0.0,20.0
1352,8,4.748878923766816,21,34,0.02514792899408284,4.25,0.0,0.0,0.0,35.0
925,9,4.573248407643312,3,6,0.006486486486486486,0.6666666666666666,0.14285714285714285,0.14285714285714285,0.14285714285714285,7.0
1256,10,4.502347417840376,9,7,0.005573248407643312,0.7,0.0,0.0,0.0,9.0
780,8,4.7734375,10,14,0.017948717948717947,1.75,0.0,0.0,0.0,16.0
1665,13,5.0494296577946765,6,9,0.005405405405405406,0.6923076923076923,0.0,0.0,0.0,12.0
1630,14,5.554621848739496,9,10,0.006134969325153374,0.7142857142857143,0.0,0.0,0.0,11.0
753,8,4.57258064516129,8,15,0.0199203187250996,1.875,0.05555555555555555,0.05555555555555555,0.05555555555555555,18.0
897,7,4.777777777777778,6,3,0.0033444816053511705,0.42857142857142855,0.0,0.0,0.0,4.0
1017,5,6.266666666666667,3,4,0.003933136676499509,0.8,0.0,0.0,0.0,6.0
869,10,5.2556390977443606,15,16,0.018411967779056387,1.6,0.0,0.0,0.0,21.0
1318,6,4.601769911504425,3,2,0.0015174506828528073,0.3333333333333333,0.0,0.0,0.0,3.0
976,8,5.315436241610739,10,11,0.011270491803278689,1.375,0.0,0.0,0.0,13.0
1266,11,4.970443349753695,12,13,0.010268562401263823,1.1818181818181819,0.0,0.0,0.0,14.0
952,9,4.922077922077922,6,3,0.0031512605042016808,0.3333333333333333,0.0,0.0,0.0,4.0
1435,10,5.325581395348837,12,15,0.010452961672473868,1.5,0.046875,0.0625,0.05357142857142857,16.0
2684,17,4.945238095238095,22,22,0.00819672131147541,1.2941176470588236,0.0,0.0,0.0,23.0
1129,8,4.663157894736842,7,7,0.006200177147918512,0.875,0.0,0.0,0.0,9.0
816,7,4.430555555555555,5,9,0.011029411764705883,1.2857142857142858,0.0,0.0,0.0,12.0
668,8,4.651785714285714,5,8,0.011976047904191617,1.0,0.0,0.0,0.0,10.0
573,5,3.961904761904762,5,5,0.008726003490401396,1.0,0.0,0.0,0.0,5.0
1163,9,4.967567567567568,0,0,0.0,0.0,0.0,0.0,0.0,3.0
1189,9,4.880208333333333,7,8,0.00672834314550042,0.8888888888888888,0.0,0.0,0.0,10.0
703,7,4.910714285714286,9,19,0.02702702702702703,2.7142857142857144,0.14285714285714285,0.09523809523809523,0.1142857142857143,21.0
883,7,4.809859154929577,10,9,0.010192525481313703,1.2857142857142858,0.0,0.0,0.0,10.0
906,8,5.522388059701493,4,2,0.002207505518763797,0.25,0.0,0.0,0.0,7.0
2652,14,5.306172839506173,7,8,0.0030165912518853697,0.5714285714285714,0.0,0.0,0.0,10.0
736,9,5.103448275862069,2,1,0.001358695652173913,0.1111111111111111,0.0,0.0,0.0,2.0
772,6,4.966942148760331,10,14,0.018134715025906734,2.3333333333333335,0.3,0.06666666666666667,0.1090909090909091,15.0
935,10,4.746753246753247,7,5,0.0053475935828877,0.5,0.0,0.0,0.0,7.0
1885,14,4.805921052631579,16,17,0.009018567639257295,1.2142857142857142,0.3888888888888889,0.05555555555555555,0.09722222222222222,18.0
1107,7,5.2485549132947975,0,0,0.0,0.0,0.0,0.0,0.0,2.0
609,8,4.233644859813084,8,8,0.013136288998357963,1.0,0.16666666666666666,0.08333333333333333,0.1111111111111111,12.0
827,8,4.49645390070922,5,10,0.012091898428053204,1.25,0.0,0.0,0.0,12.0
740,5,4.688524590163935,13,12,0.016216216216216217,2.4,0.0,0.0,0.0,12.0
751,9,4.925619834710743,7,9,0.011984021304926764,1.0,0.0,0.0,0.0,11.0
750,8,5.172413793103448,0,0,0.0,0.0,0.0,0.0,0.0,2.0
1163,11,5.087431693989071,10,13,0.01117798796216681,1.1818181818181819,0.46153846153846156,0.07692307692307693,0.13186813186813187,13.0
843,8,5.122137404580153,2,1,0.0011862396204033216,0.125,0.0,0.0,0.0,4.0
1222,11,4.504761904761905,11,15,0.012274959083469721,1.3636363636363635,0.0,0.0,0.0,16.0
1236,7,4.94,9,10,0.008090614886731391,1.4285714285714286,0.0,0.0,0.0,12.0
1052,8,4.580110497237569,12,26,0.024714828897338403,3.25,0.0,0.0,0.0,29.0
1035,12,5.309677419354839,8,15,0.014492753623188406,1.25,0.4666666666666667,0.06666666666666667,0.11666666666666667,15.0
2163,17,4.768156424581005,5,4,0.0018492834026814608,0.23529411764705882,0.0,0.0,0.0,5.0
810,7,4.641221374045801,5,12,0.014814814814814815,1.7142857142857142,0.0,0.0,0.0,14.0
661,5,4.548672566371682,5,6,0.009077155824508321,1.2,0.0,0.0,0.0,7.0
846,8,4.671328671328672,9,7,0.008274231678486997,0.875,0.0,0.0,0.0,12.0
867,9,4.671232876712328,13,16,0.01845444059976932,1.7777777777777777,0.0,0.0,0.0,17.0
1175,14,4.668341708542713,2,1,0.000851063829787234,0.07142857142857142,0.0,0.0,0.0,3.0
1733,11,5.040441176470588,6,4,0.002308136180034622,0.36363636363636365,0.0,0.0,0.0,6.0
849,10,4.804347826086956,4,2,0.002355712603062426,0.2,0.0,0.0,0.0,4.0
797,8,5.522123893805309,5,4,0.005018820577164366,0.5,0.0,0.0,0.0,10.0
1024,11,4.385474860335195,10,9,0.0087890625,0.8181818181818182,0.0,0.0,0.0,12.0
791,6,4.992063492063492,10,8,0.010113780025284451,1.3333333333333333,0.0,0.0,0.0,9.0
1026,9,4.574712643678161,14,12,0.011695906432748537,1.3333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,12.0
782,6,4.687022900763359,7,12,0.015345268542199489,2.0,0.0,0.0,0.0,14.0
1036,9,4.627218934911243,11,14,0.013513513513513514,1.5555555555555556,0.0,0.0,0.0,17.0
751,9,4.7317073170731705,8,7,0.009320905459387484,0.7777777777777778,0.0,0.0,0.0,8.0
901,8,4.41875,10,18,0.01997780244173141,2.25,0.0,0.0,0.0,22.0
853,7,4.905109489051095,7,8,0.009378663540445486,1.1428571428571428,0.0,0.0,0.0,9.0
1047,10,4.85207100591716,8,5,0.004775549188156638,0.5,0.0,0.0,0.0,8.0
858,8,5.007407407407407,13,12,0.013986013986013986,1.5,0.0,0.0,0.0,16.0
903,5,4.516339869281046,6,7,0.007751937984496124,1.4,0.0,0.0,0.0,10.0
954,9,4.490909090909091,9,10,0.010482180293501049,1.1111111111111112,0.0,0.0,0.0,15.0
983,8,4.9423076923076925,15,22,0.022380467955239063,2.75,0.0,0.0,0.0,24.0
800,4,4.859375,11,17,0.02125,4.25,0.25,0.05555555555555555,0.09090909090909091,18.0
1060,7,4.964497041420119,4,6,0.005660377358490566,0.8571428571428571,0.0,0.0,0.0,7.0
1163,9,4.348039215686274,9,14,0.012037833190025795,1.5555555555555556,0.0,0.0,0.0,17.0
1066,13,4.456521739130435,15,16,0.0150093808630394,1.2307692307692308,0.0,0.0,0.0,17.0
1116,8,4.926966292134831,17,16,0.014336917562724014,2.0,0.0,0.0,0.0,20.0
746,6,5.066666666666666,9,10,0.013404825737265416,1.6666666666666667,0.303030303030303,0.18181818181818182,0.22727272727272727,11.0
1511,11,4.867768595041323,12,11,0.00727994705493051,1.0,0.0,0.0,0.0,12.0
720,14,4.2890625,10,21,0.029166666666666667,1.5,0.0,0.0,0.0,23.0
820,6,4.9765625,11,17,0.020731707317073172,2.8333333333333335,0.0,0.0,0.0,18.0
1543,11,5.020833333333333,15,20,0.012961762799740765,1.8181818181818181,0.5,0.05,0.09090909090909091,20.0
1074,9,4.862857142857143,13,13,0.012104283054003724,1.4444444444444444,0.0,0.0,0.0,15.0
978,8,4.923566878980892,10,10,0.010224948875255624,1.25,0.0,0.0,0.0,16.0
783,7,4.582089552238806,8,7,0.008939974457215836,1.0,0.0,0.0,0.0,8.0
791,7,4.7890625,14,16,0.020227560050568902,2.2857142857142856,0.0,0.0,0.0,17.0
1210,10,4.795918367346939,8,12,0.009917355371900827,1.2,0.0,0.0,0.0,13.0
741,7,4.983050847457627,11,17,0.022941970310391364,2.4285714285714284,0.0,0.0,0.0,19.0
976,13,4.3882352941176475,10,16,0.01639344262295082,1.2307692307692308,0.0,0.0,0.0,17.0
899,8,4.544871794871795,9,8,0.008898776418242492,1.0,0.0,0.0,0.0,11.0
702,6,4.647058823529412,8,8,0.011396011396011397,1.3333333333333333,0.0,0.0,0.0,12.0
847,7,4.5,11,13,0.015348288075560802,1.8571428571428572,0.0,0.0,0.0,13.0
1828,13,5.11660777385159,14,16,0.0087527352297593,1.2307692307692308,0.0,0.0,0.0,17.0
1142,13,4.911602209944752,8,13,0.01138353765323993,1.0,0.0,0.0,0.0,13.0
1190,6,5.031746031746032,2,1,0.0008403361344537816,0.16666666666666666,0.0,0.0,0.0,2.0
769,8,4.401515151515151,6,6,0.007802340702210663,0.75,0.0,0.0,0.0,8.0
925,8,4.686274509803922,6,6,0.006486486486486486,0.75,0.08333333333333333,0.125,0.1,8.0
1095,9,4.589189189189189,13,15,0.0136986301369863,1.6666666666666667,0.0,0.0,0.0,17.0
1282,10,4.65566037735849,11,31,0.02418096723868955,3.1,0.0,0.0,0.0,32.0
954,8,4.896774193548387,9,9,0.009433962264150943,1.125,0.075,0.1,0.08571428571428572,10.0
1128,5,5.726708074534161,7,10,0.008865248226950355,2.0,0.0,0.0,0.0,11.0
1089,10,4.655555555555556,10,10,0.009182736455463728,1.0,0.0,0.0,0.0,13.0
975,11,4.47093023255814,13,20,0.020512820512820513,1.8181818181818181,0.5,0.05,0.09090909090909091,20.0
1078,7,4.879310344827586,6,9,0.008348794063079777,1.2857142857142858,0.0,0.0,0.0,10.0
1755,20,5.1054545454545455,16,50,0.02849002849002849,2.5,0.34615384615384615,0.057692307692307696,0.09890109890109891,52.0
692,7,4.6869565217391305,15,14,0.02023121387283237,2.0,0.0,0.0,0.0,17.0
777,9,4.049645390070922,12,20,0.02574002574002574,2.2222222222222223,0.0,0.0,0.0,21.0
928,5,4.753246753246753,13,13,0.014008620689655173,2.6,0.0,0.0,0.0,15.0
1160,10,4.5879396984924625,17,26,0.022413793103448276,2.6,0.19047619047619047,0.03571428571428571,0.06015037593984962,28.0
1077,11,4.890804597701149,22,36,0.033426183844011144,3.272727272727273,0.2916666666666667,0.027777777777777776,0.05072463768115942,36.0
939,6,5.411347517730497,7,5,0.005324813631522897,0.8333333333333334,0.0,0.0,0.0,9.0
932,7,4.98,12,11,0.011802575107296138,1.5714285714285714,0.0,0.0,0.0,11.0
1138,9,4.701570680628272,7,10,0.008787346221441126,1.1111111111111112,0.05555555555555555,0.08333333333333333,0.06666666666666667,12.0
1218,11,5.378531073446328,20,32,0.026272577996715927,2.909090909090909,0.59375,0.125,0.20652173913043478,32.0
1066,8,4.646067415730337,15,19,0.017823639774859287,2.375,0.0,0.0,0.0,20.0
907,6,5.126760563380282,5,3,0.0033076074972436605,0.5,0.0,0.0,0.0,5.0
950,7,4.60248447204969,8,7,0.007368421052631579,1.0,0.25,0.125,0.16666666666666666,8.0
884,7,5.0285714285714285,12,25,0.02828054298642534,3.5714285714285716,0.0,0.0,0.0,26.0
868,7,4.652777777777778,2,1,0.001152073732718894,0.14285714285714285,0.0,0.0,0.0,2.0
930,11,4.575949367088608,5,4,0.004301075268817204,0.36363636363636365,0.0,0.0,0.0,8.0
842,12,4.590277777777778,9,9,0.010688836104513063,0.75,0.0,0.0,0.0,12.0
965,9,4.699386503067485,7,7,0.007253886010362694,0.7777777777777778,0.0,0.0,0.0,9.0
1775,9,5.053763440860215,12,17,0.009577464788732394,1.8888888888888888,0.0,0.0,0.0,20.0
823,4,5.198412698412699,11,15,0.018226002430133656,3.75,0.0,0.0,0.0,17.0
1228,14,5.371584699453552,6,9,0.007328990228013029,0.6428571428571429,0.0,0.0,0.0,12.0
2216,22,4.965811965811966,9,11,0.004963898916967509,0.5,0.0,0.0,0.0,14.0
775,9,4.638461538461539,10,12,0.015483870967741935,1.3333333333333333,0.0,0.0,0.0,14.0
708,4,4.546218487394958,5,5,0.007062146892655367,1.25,0.0,0.0,0.0,8.0
1271,10,4.694835680751174,8,7,0.0055074744295830055,0.7,0.0,0.0,0.0,10.0
1437,13,4.184905660377359,18,16,0.011134307585247043,1.2307692307692308,0.0,0.0,0.0,17.0
1284,11,4.923444976076555,7,15,0.011682242990654205,1.3636363636363635,0.3333333333333333,0.13333333333333333,0.19047619047619044,15.0
817,4,5.075757575757576,5,5,0.006119951040391677,1.25,0.0,0.0,0.0,8.0
902,5,4.854014598540146,31,34,0.037694013303769404,6.8,0.0,0.0,0.0,35.0
1055,7,4.87719298245614,16,15,0.014218009478672985,2.142857142857143,0.0,0.0,0.0,17.0
735,6,4.688,0,0,0.0,0.0,0.0,0.0,0.0,7.0
911,7,4.772413793103448,4,4,0.0043907793633369925,0.5714285714285714,0.0,0.0,0.0,7.0
1015,6,5.158227848101266,16,29,0.02857142857142857,4.833333333333333,0.5172413793103449,0.06896551724137931,0.12170385395537525,29.0
1904,12,4.677215189873418,9,7,0.003676470588235294,0.5833333333333334,0.0,0.0,0.0,8.0
959,8,4.780645161290322,16,24,0.02502606882168926,3.0,0.0,0.0,0.0,26.0
2104,15,4.710601719197708,9,15,0.007129277566539924,1.0,0.0,0.0,0.0,15.0
1222,17,5.01595744680851,13,15,0.012274959083469721,0.8823529411764706,0.0,0.0,0.0,15.0
1090,7,4.526315789473684,10,11,0.010091743119266056,1.5714285714285714,0.36363636363636365,0.09090909090909091,0.14545454545454548,11.0
1259,11,4.895522388059701,10,8,0.006354249404289118,0.7272727272727273,0.0,0.0,0.0,11.0
927,8,4.624203821656051,13,13,0.014023732470334413,1.625,0.0,0.0,0.0,14.0
784,5,5.633928571428571,9,17,0.021683673469387755,3.4,0.0,0.0,0.0,20.0
837,8,4.574468085106383,7,6,0.007168458781362007,0.75,0.0,0.0,0.0,8.0
877,11,4.942857142857143,11,17,0.019384264538198404,1.5454545454545454,0.09259259259259259,0.05555555555555555,0.06944444444444445,18.0
1563,12,5.004065040650406,11,17,0.010876519513755598,1.4166666666666667,0.0,0.0,0.0,19.0
737,6,4.9411764705882355,11,18,0.024423337856173677,3.0,0.0,0.0,0.0,20.0
2666,15,5.071942446043166,2,1,0.00037509377344336085,0.06666666666666667,0.0,0.0,0.0,3.0
1033,4,5.0182926829268295,6,5,0.00484027105517909,1.25,0.0,0.0,0.0,8.0
912,8,4.474683544303797,6,6,0.006578947368421052,0.75,0.0,0.0,0.0,9.0
1262,8,4.460829493087558,13,20,0.01584786053882726,2.5,0.0,0.0,0.0,21.0
957,5,4.4363636363636365,17,26,0.027168234064785787,5.2,0.0,0.0,0.0,30.0
777,6,4.877049180327869,6,9,0.011583011583011582,1.5,0.0,0.0,0.0,9.0
1058,7,5.197530864197531,14,14,0.013232514177693762,2.0,0.0,0.0,0.0,16.0
799,6,4.446043165467626,8,9,0.011264080100125156,1.5,0.0,0.0,0.0,11.0
1506,12,5.123404255319149,11,19,0.012616201859229747,1.5833333333333333,0.15873015873015872,0.047619047619047616,0.07326007326007326,21.0
1175,8,4.831578947368421,17,23,0.01957446808510638,2.875,0.0,0.0,0.0,26.0
1152,9,4.407960199004975,7,6,0.005208333333333333,0.6666666666666666,0.0,0.0,0.0,6.0
699,10,4.717948717948718,12,21,0.030042918454935622,2.1,0.5238095238095238,0.09523809523809523,0.16117216117216118,21.0
1609,12,5.050980392156863,8,9,0.005593536357986327,0.75,0.0,0.0,0.0,10.0
922,8,4.916666666666667,13,34,0.0368763557483731,4.25,0.0,0.0,0.0,35.0
1485,11,5.298245614035087,9,18,0.012121212121212121,1.6363636363636365,0.4444444444444444,0.1111111111111111,0.17777777777777778,18.0
1848,11,4.962837837837838,10,16,0.008658008658008658,1.4545454545454546,0.0,0.0,0.0,18.0
860,9,5.045112781954887,5,6,0.0069767441860465115,0.6666666666666666,0.16666666666666666,0.125,0.14285714285714285,8.0
731,6,5.034188034188034,15,30,0.04103967168262654,5.0,0.43333333333333335,0.06666666666666667,0.11555555555555556,30.0
1340,12,4.900473933649289,6,10,0.007462686567164179,0.8333333333333334,0.0,0.0,0.0,11.0
741,5,4.265151515151516,17,20,0.02699055330634278,4.0,0.0,0.0,0.0,21.0
917,14,4.519230769230769,8,15,0.016357688113413305,1.0714285714285714,0.10294117647058823,0.058823529411764705,0.0748663101604278,17.0
981,5,6.022388059701493,9,8,0.00815494393476045,1.6,0.0,0.0,0.0,9.0
1454,19,4.761316872427984,8,15,0.01031636863823934,0.7894736842105263,0.0,0.0,0.0,17.0
731,4,4.765217391304348,14,12,0.016415868673050615,3.0,0.0,0.0,0.0,15.0
899,6,4.528301886792453,6,8,0.008898776418242492,1.3333333333333333,0.0,0.0,0.0,11.0
1346,13,4.921296296296297,12,12,0.008915304606240713,0.9230769230769231,0.0,0.0,0.0,14.0
2546,13,5.302564102564102,12,18,0.007069913589945012,1.3846153846153846,0.0,0.0,0.0,19.0
1259,8,4.729857819905213,8,8,0.006354249404289118,1.0,0.0,0.0,0.0,9.0
1068,10,4.566666666666666,10,17,0.015917602996254682,1.7,0.0,0.0,0.0,18.0
1824,10,5.139285714285714,17,19,0.010416666666666666,1.9,0.0,0.0,0.0,23.0
964,7,5.253333333333333,5,4,0.004149377593360996,0.5714285714285714,0.5,0.25,0.3333333333333333,4.0
944,8,5.230769230769231,7,9,0.009533898305084746,1.125,0.0,0.0,0.0,12.0
710,7,4.826086956521739,8,6,0.008450704225352112,0.8571428571428571,0.0,0.0,0.0,7.0
1075,6,4.670329670329671,10,18,0.01674418604651163,3.0,0.5555555555555556,0.05555555555555555,0.10101010101010102,18.0
892,9,4.8125,6,13,0.014573991031390135,1.4444444444444444,0.38461538461538464,0.07692307692307693,0.1282051282051282,13.0
779,7,5.226890756302521,11,23,0.029525032092426188,3.2857142857142856,0.0,0.0,0.0,26.0
718,7,4.436507936507937,5,7,0.009749303621169917,1.0,0.0,0.0,0.0,8.0
743,10,4.5234375,8,7,0.009421265141318977,0.7,0.0,0.0,0.0,9.0
